x,y
0.1874786186340597,2.8802645678349443
-0.09987013876671784,2.6646257087143854
-0.33408691805837254,2.5402728295193464
-0.4199620869159646,2.3888528394203767
-0.5740820705400697,2.0857464578046714
-0.7159071610661613,1.8571976988414722
-0.7896939181634702,1.720896450359999
-0.8176422169469038,1.6686727274122934
-0.9090488165174204,1.6809603892592926
-0.8575133410537101,1.5209947087937175
-0.7538765706731575,1.4889734689343708
-0.7493425767611552,1.3280531791987176
-0.7329527360561143,1.2475608393769633
-0.7838638414719993,1.044604291700287
-0.8297415318248649,0.9247673233908622
-0.8051058954922169,0.8110453715291149
-0.8001346514940261,0.7186096494105247
-0.572432578260525,1.2756729535400217
-0.5475053814602879,1.1569643252774182
-0.5536675509218372,1.0482347848796132
-0.5744813325559536,0.8667621354799773
-0.46408938001716904,0.7724418805016366
-0.955615690949609,1.6212377561272284
-0.42536105096861654,0.28658780815133705
-0.35786415343096595,0.16199644999668575
-1.2318510391241368,0.9607652608453764
-1.3294798350337296,0.9815456235908141
0.15384453288120847,-0.28855106728357255
-1.0497124902923562,0.18535205791916515
0.5321911551726949,-0.37859125327408566
0.7182507815582,-0.4648628515276918
0.8726889326151388,-0.4705295521439037
1.0100715772714315,-0.4717000904572081
0.9951762150394025,0.13437373581289686
1.1439075958786145,0.3208317562866321
1.2234789188129498,0.5048303783512126
1.276524770327708,0.6295862831372553
2.0760071516178513,1.2858562881710272
1.9652650928048891,1.527500366026051
2.0953268316467,1.1973205323682206
1.697962464773104,0.977297636393215
1.5954859682739335,2.0956295765714383
0.46404646697326374,1.2317644856966705
0.5142152011234324,1.279666958551674
1.3861430998288065,2.6529374848100935
1.2386770958765365,2.820919499872852
1.11619886790986,2.8354923329893618
1.2072236591578196,2.258842416755605
1.0632280120697932,2.171964368386182
0.7101565805925154,2.953300160138188
0.7761090751191432,2.6800905474342733
0.6342989736246736,2.7097933957388025
0.4660719309274092,2.6663506538795256
0.28304744610797805,2.685736005672255
0.02595346076766558,2.6670964344824855
-0.16868239897673215,2.6340301045554395
-0.35484266176263796,2.4797198432741854
-0.4103074591496989,2.3774273131667525
-0.572199174506124,2.232179227852759
-0.06781830728340191,0.5698362012311524
-1.1697601101876713,1.7467155943760349
-0.8405443506959279,1.7114078344385217
-0.8588814678832198,1.6935909843044767
-0.8230451361137686,1.6149087680448797
-0.9518749948753245,1.4090556534980074
-0.9479467296020982,1.0648659780548935
-0.9463018575362612,0.7303736559346411
-0.8834838563147022,0.3704129478113135
-0.7890962332805694,0.03953916601374709
-0.7680416442079576,-0.10498594377590062
-0.7421884261537236,-0.2727450169593721
0.7072114992388635,-0.728611133344544
0.8825988591163341,-0.6703596252724613
1.0847304429142703,-0.5743548274278295
1.249887964447131,-0.4156425655630666
1.369739994468743,-0.21475575233495778
1.5828996714190706,0.12642600373152296
1.7097828215849915,0.38552577144548306
1.7926155660762644,0.6203572050226566
1.8970871487970506,0.6451378783117839
1.420210231991646,1.0568037676017719
1.8047121766504157,0.9546570747258972
1.7090923774385085,1.2066465365815455
1.64187827650089,1.4891523445753898
1.5703963338955413,1.8733960176553475
1.1902084145252132,1.8652891470979245
1.120677871226752,2.070557388083344
1.0626228857873483,2.1903251968738613
0.8770978974975072,2.3170062825624385
0.6259121108850388,2.348012672142711
0.29698469622960016,2.4172608672789653
0.1138963602356198,2.292568027093282
0.09432370388014515,2.216015827484179
-0.017810999952336374,2.191364663677282
-0.15417270972769348,2.057335089466254
-0.23788203176503142,1.7879731192927801
-0.31905364388514446,1.6030799528523827
-0.4645679231085799,1.4919981676843665
-0.5100790711564728,1.5023486953282223
-0.5880309661465047,1.2672730826294853
-0.608238276484373,1.2091998586272088
0.6520340163970646,2.6259851364127837
0.43394031272626576,2.5689761527804444
0.28744538179285867,2.645295551998572
0.0821579059205995,2.9300632832648135
-0.005400992003182566,3.0154558017355453
