1.694553768624244,3.425706801883105
1.751018345312026,3.44159005470124
1.7485511501455662,3.414894591771166
1.7451551551988393,3.4051894161087355
1.726708043160215,3.4053414408154277
1.7028043326086864,3.394462867693538
1.6866694544140979,3.4017523782407855
1.6753933388868638,3.3892051106441796
1.6607305516493773,3.3836754849065955
1.6559127731167136,3.36100750976654
1.6809778720741895,3.409357873078864
1.6679863064679334,3.4089660464996085
1.633762605604243,3.402437764089064
1.609397434684955,3.3749344423967855
1.5810310657726439,3.3681860753276918
1.565461229350014,3.368243245248582
1.536357434718696,3.3533930311899804
1.5109016675943172,3.3485818581271625
1.4839494450985002,3.337439466271367
1.4595746933854201,3.33438014161496
1.438083643967128,3.309196038991311
1.417984412531931,3.29502281398168
1.3849059359831133,3.279615785251281
1.405397135037148,3.3240271836021384
1.3755055046514468,3.282525413135755
1.3424695628676975,3.2626335346262345
1.30570389550435,3.241200156597198
1.276971469820467,3.1936428665718952
1.2292655598716293,3.1616290779147556
1.2063675118689805,3.136311744427253
1.16916917210676,3.113073467950183
1.1256469226466506,3.1207499087992456
1.1010398946173248,3.0902601654005744
1.0591937410473424,3.0742482699357256
1.0384371173009421,3.0250331146787306
1.001710121915084,3.0403070979666973
0.9774064161412804,3.003390266531166
0.9445184934338042,2.982116847852757
0.8757797583246255,3.0331528304201614
0.8453137123230511,3.0082647636108892
0.8013857114161398,3.018792368124827
0.7610555525531044,3.0024972555561296
0.7166735351106786,3.0169976407050108
0.7056531026324814,2.974527906457168
0.6525935668585049,3.000384183388898
0.627234167743508,2.9662026989265704
0.5827023498073396,2.980947772262675
0.5424264264880608,2.9709028898163217
0.5060750253331254,2.9638509878636925
0.46218500605930535,2.976917876719332
0.41955869639309806,2.98222527724138
0.37545752182283193,2.9678335496037342
0.3208212161013609,2.9723112080887226
0.289699230256559,2.9691220624029526
0.25981116557043155,2.989192389096572
0.22934111281925088,2.9794029398143818
0.1878471314025322,2.9735081078838017
0.15946761996063627,2.9593395143184513
0.12411097881334145,2.9462854076104414
0.09608037345047357,2.9326926005587888
0.08393335488833797,2.922221000445299
0.06858114983246823,2.909127341391222
0.042636495630483995,2.8867548621232015
0.01815795846751631,2.866370245055277
-0.005679552976654705,2.8447372789701464
